ISIN_NUMBER,Date,Price
INF179K01UT0,2024-10-14,2087.56
INF179K01UT0,2024-10-15,2090.434
INF179K01UT0,2024-10-16,2085.233
INF179K01UT0,2024-10-17,2062.945
INF179K01UT0,2024-10-18,2079.039
INF179K01UT0,2024-10-21,2072.908
INF179K01UT0,2024-10-22,2048.299
INF179K01UT0,2024-10-23,2046.152
INF179K01UT0,2024-10-24,2048.736
INF179K01UT0,2024-10-25,2040.747
INF179K01UT0,2024-10-28,2045.958
INF179K01UT0,2024-10-29,2057.83
INF179K01UT0,2024-10-30,2042.531
INF179K01UT0,2024-10-31,2043.147
INF179K01UT0,2024-11-04,2034.475
INF179K01UT0,2024-11-05,2054.691
INF179K01UT0,2024-11-06,2073.631
INF179K01UT0,2024-11-07,2059.245
INF179K01UT0,2024-11-08,2050.727
INF179K01UT0,2024-11-11,2051.507
INF179K01UT0,2024-11-12,2027.02
INF179K01UT0,2024-11-13,1999.127
INF179K01UT0,2024-11-14,2005.441
INF179K01UT0,2024-11-18,1997.032
INF179K01UT0,2024-11-19,2003.361
INF179K01UT0,2024-11-21,1997.443
INF179K01UT0,2024-11-22,2026.702
INF179K01UT0,2024-11-25,2050.925
INF179K01UT0,2024-11-26,2051.082
INF179K01UT0,2024-11-27,2054.976
INF179K01UT0,2024-11-28,2030.775
INF179K01UT0,2024-11-29,2051.038
INF179K01UT0,2024-12-02,2059.328
INF179K01UT0,2024-12-03,2070.621
INF179K01UT0,2024-12-04,2072.513
INF179K01UT0,2024-12-05,2086.614
INF179K01UT0,2024-12-06,2087.05
INF179K01UT0,2024-12-09,2082.955
INF179K01UT0,2024-12-10,2084.592
INF179K01UT0,2024-12-11,2083.37
INF179K01UT0,2024-12-12,2074.996
INF179K01UT0,2024-12-13,2087.13
INF179K01UT0,2024-12-16,2086.545
INF179K01UT0,2024-12-17,2069.895
INF179K01UT0,2024-12-18,2059.64
INF179K01UT0,2024-12-19,2047.193
INF179K01UT0,2024-12-20,2017.933
INF179K01UT0,2024-12-23,2027.768
INF179K01UT0,2024-12-24,2024.434
INF179K01UT0,2024-12-26,2028.283
INF179K01UT0,2024-12-27,2033.537
INF179K01UT0,2024-12-30,2024.352
INF179K01UT0,2024-12-31,2026.154
INF179K01UT0,2025-01-01,2033.148
INF179K01UT0,2025-01-02,2060.709
INF179K01UT0,2025-01-03,2046.525
INF179K01UT0,2025-01-06,2020.487
INF179K01UT0,2025-01-07,2027.412
INF179K01UT0,2025-01-08,2015.48
INF179K01UT0,2025-01-09,2006.445
INF179K01UT0,2025-01-10,1987.678
INF179K01UT0,2025-01-13,1963.278
INF179K01UT0,2025-01-14,1970.17
INF179K01UT0,2025-01-15,1970.698
INF179K01UT0,2025-01-16,1983.618
INF179K01UT0,2025-01-17,1969.037
INF179K01UT0,2025-01-20,1981.497
INF179K01UT0,2025-01-21,1956.585
INF179K01UT0,2025-01-22,1960.22
INF179K01UT0,2025-01-23,1961.392
INF179K01UT0,2025-01-24,1946.643
INF179K01UT0,2025-01-27,1926.203
INF179K01UT0,2025-01-28,1940.085
INF179K01UT0,2025-01-29,1958.902
INF179K01UT0,2025-01-30,1965.022
INF179K01UT0,2025-01-31,1977.706
INF179K01UT0,2025-02-03,1977.297
INF179K01UT0,2025-02-04,1998.658
INF179K01UT0,2025-02-05,1999.625
INF179K01UT0,2025-02-06,1998.871
INF179K01UT0,2025-02-07,2002.229
INF179K01UT0,2025-02-10,1987.619
INF179K01UT0,2025-02-11,1957.674
INF179K01UT0,2025-02-12,1954.866
INF179K01UT0,2025-02-13,1958.049
INF179K01UT0,2025-02-14,1941.778
INF179K01UT0,2025-02-17,1948.278
INF179K01UT0,2025-02-18,1946.569
INF179K01UT0,2025-02-19,1955.089
INF179K01UT0,2025-02-20,1956.715
INF179K01UT0,2025-02-21,1946.613
INF179K01UT0,2025-02-24,1933.468
INF179K01UT0,2025-02-25,1932.861
INF179K01UT0,2025-02-27,1924.793
INF179K01UT0,2025-02-28,1891.689
INF179K01UT0,2025-03-03,1891.762
INF179K01UT0,2025-03-04,1889.047
INF179K01UT0,2025-03-05,1912.226
INF179K01UT0,2025-03-06,1927.025
INF179K01UT0,2025-03-07,1924.381
INF179K01UT0,2025-03-10,1916.401
INF179K01UT0,2025-03-11,1917.437
INF179K01UT0,2025-03-12,1915.526
INF179K01UT0,2025-03-13,1908.993
INF179K01UT0,2025-03-17,1923.863
INF179K01UT0,2025-03-18,1951.199
INF179K01UT0,2025-03-19,1963.584
INF179K01UT0,2025-03-20,1981.638
INF179K01UT0,2025-03-21,2000.4
INF179K01UT0,2025-03-24,2026.149
INF179K01UT0,2025-03-25,2026.351
INF179K01UT0,2025-03-26,2010.356
INF179K01UT0,2025-03-27,2017.735
INF179K01UT0,2025-03-28,2014.477
INF179K01UT0,2025-03-31,2014.473
INF179K01UT0,2025-04-01,1994.087
INF179K01UT0,2025-04-02,2007.962
INF179K01UT0,2025-04-03,2007.049
INF179K01UT0,2025-04-04,1983.258
INF00XX01168,2019-05-16,10.0173
INF00XX01168,2019-05-17,10.0423
INF00XX01168,2019-05-20,10.3155
INF00XX01168,2019-05-21,10.2001
INF00XX01168,2019-05-22,10.2279
INF00XX01168,2019-05-23,10.2079
INF00XX01168,2019-05-24,10.3795
INF00XX01168,2019-05-27,10.4955
INF00XX01168,2019-05-28,10.5187
INF00XX01168,2019-05-29,10.4472
INF00XX01168,2019-05-30,10.5361
INF00XX01168,2019-05-31,10.5464
INF00XX01168,2019-06-03,10.6645
INF00XX01168,2019-06-04,10.6393
INF00XX01168,2019-06-06,10.4884
INF00XX01168,2019-06-07,10.5124
INF00XX01168,2019-06-10,10.5439
INF00XX01168,2019-06-11,10.5583
INF00XX01168,2019-06-12,10.509
INF00XX01168,2019-06-13,10.5056
INF00XX01168,2019-06-14,10.4165
INF00XX01168,2019-06-17,10.3054
INF00XX01168,2019-06-18,10.3186
INF00XX01168,2019-06-19,10.2972
INF00XX01168,2019-06-20,10.4192
INF00XX01168,2019-06-21,10.3687
INF00XX01168,2019-06-24,10.3763
INF00XX01168,2019-06-25,10.4398
INF00XX01168,2019-06-26,10.4881
INF00XX01168,2019-06-27,10.4998
INF00XX01168,2019-06-28,10.5143
INF00XX01168,2019-07-01,10.5543
INF00XX01168,2019-07-02,10.5707
INF00XX01168,2019-07-03,10.5624
INF00XX01168,2019-07-04,10.5683
INF00XX01168,2019-07-05,10.4513
INF00XX01168,2019-07-08,10.2771
INF00XX01168,2019-07-09,10.2785
INF00XX01168,2019-07-10,10.2271
INF00XX01168,2019-07-11,10.2724
INF00XX01168,2019-07-12,10.2729
INF00XX01168,2019-07-15,10.2811
INF00XX01168,2019-07-16,10.3634
INF00XX01168,2019-07-17,10.3724
INF00XX01168,2019-07-18,10.2932
INF00XX01168,2019-07-19,10.1498
INF00XX01168,2019-07-22,10.1038
INF00XX01168,2019-07-23,10.1361
INF00XX01168,2019-07-24,10.0883
INF00XX01168,2019-07-25,10.0979
INF00XX01168,2019-07-26,10.1349
INF00XX01168,2019-07-29,10.0508
INF00XX01168,2019-07-30,9.9808
INF00XX01168,2019-07-31,10.0068
INF00XX01168,2019-08-01,9.8973
INF00XX01168,2019-08-02,9.9369
INF00XX01168,2019-08-05,9.8415
INF00XX01168,2019-08-06,9.9701
INF00XX01168,2019-08-07,9.9272
INF00XX01168,2019-08-08,10.0358
INF00XX01168,2019-08-09,10.1294
INF00XX01168,2019-08-13,9.9451
INF00XX01168,2019-08-14,10.0318
INF00XX01168,2019-08-16,10.0695
INF00XX01168,2019-08-19,10.1093
INF00XX01168,2019-08-20,10.0807
INF00XX01168,2019-08-21,10.0183
INF00XX01168,2019-08-22,9.8652
INF00XX01168,2019-08-23,9.9189
INF00XX01168,2019-08-26,10.118
INF00XX01168,2019-08-27,10.184
INF00XX01168,2019-08-28,10.1197
INF00XX01168,2019-08-29,10.0676
INF00XX01168,2019-08-30,10.1434
INF00XX01168,2019-09-03,9.9828
INF00XX01168,2019-09-04,10.0023
INF00XX01168,2019-09-05,10.0547
INF00XX01168,2019-09-06,10.165
INF00XX01168,2019-09-09,10.2396
INF00XX01168,2019-09-11,10.2835
INF00XX01168,2019-09-12,10.2323
INF00XX01168,2019-09-13,10.3226
INF00XX01168,2019-09-16,10.2679
INF00XX01168,2019-09-17,10.0784
INF00XX01168,2019-09-18,10.1009
INF00XX01168,2019-09-19,9.9929
INF00XX01168,2019-09-20,10.564
INF00XX01168,2019-09-23,10.8751
INF00XX01168,2019-09-24,10.8603
INF00XX01168,2019-09-25,10.6957
INF00XX01168,2019-09-26,10.8472
INF00XX01168,2019-09-27,10.8167
INF00XX01168,2019-09-30,10.7544
INF00XX01168,2019-10-01,10.6565
INF00XX01168,2019-10-03,10.5911
INF00XX01168,2019-10-04,10.4602
INF00XX01168,2019-10-07,10.4206
INF00XX01168,2019-10-09,10.5917
INF00XX01168,2019-10-10,10.4971
INF00XX01168,2019-10-11,10.5617
INF00XX01168,2019-10-14,10.6005
INF00XX01168,2019-10-15,10.6515
INF00XX01168,2019-10-16,10.6616
INF00XX01168,2019-10-17,10.8
INF00XX01168,2019-10-18,10.9098
INF00XX01168,2019-10-22,10.8538
INF00XX01168,2019-10-23,10.9044
INF00XX01168,2019-10-24,10.8882
INF00XX01168,2019-10-25,10.9138
INF00XX01168,2019-10-29,11.1005
INF00XX01168,2019-10-30,11.1626
INF00XX01168,2019-10-31,11.2237
INF00XX01168,2019-11-01,11.2287
INF00XX01168,2019-11-04,11.274
INF00XX01168,2019-11-05,11.1933
INF00XX01168,2019-11-06,11.2057
INF00XX01168,2019-11-07,11.2545
INF00XX01168,2019-11-08,11.1405
INF00XX01168,2019-11-11,11.1515
INF00XX01168,2019-11-13,11.0569
INF00XX01168,2019-11-14,11.0742
INF00XX01168,2019-11-15,11.1446
INF00XX01168,2019-11-18,11.1716
INF00XX01168,2019-11-19,11.2498
INF00XX01168,2019-11-20,11.2919
INF00XX01168,2019-11-21,11.2415
INF00XX01168,2019-11-22,11.2082
INF00XX01168,2019-11-25,11.3359
INF00XX01168,2019-11-26,11.3063
INF00XX01168,2019-11-27,11.3679
INF00XX01168,2019-11-28,11.4405
INF00XX01168,2019-11-29,11.4123
INF00XX01168,2019-12-02,11.388
INF00XX01168,2019-12-03,11.3104
INF00XX01168,2019-12-04,11.3546
INF00XX01168,2019-12-05,11.344
INF00XX01168,2019-12-06,11.2284
INF00XX01168,2019-12-09,11.2168
INF00XX01168,2019-12-10,11.106
INF00XX01168,2019-12-11,11.1246
INF00XX01168,2019-12-12,11.1944
INF00XX01168,2019-12-13,11.3135
INF00XX01168,2019-12-16,11.2606
INF00XX01168,2019-12-17,11.3529
INF00XX01168,2019-12-18,11.3632
INF00XX01168,2019-12-19,11.3811
INF00XX01168,2019-12-20,11.4147
INF00XX01168,2019-12-23,11.4049
INF00XX01168,2019-12-24,11.372
INF00XX01168,2019-12-26,11.3115
INF00XX01168,2019-12-27,11.4426
INF00XX01168,2019-12-30,11.4638
INF00XX01168,2019-12-31,11.4229
INF00XX01168,2020-01-01,11.4489
INF00XX01168,2020-01-02,11.5733
INF00XX01168,2020-01-03,11.5227
INF00XX01168,2020-01-06,11.2956
INF00XX01168,2020-01-07,11.3404
INF00XX01168,2020-01-08,11.332
INF00XX01168,2020-01-09,11.5104
INF00XX01168,2020-01-10,11.5835
INF00XX01168,2020-01-13,11.657
INF00XX01168,2020-01-14,11.6845
INF00XX01168,2020-01-15,11.727
INF00XX01168,2020-01-16,11.7675
INF00XX01168,2020-01-17,11.7898
INF00XX01168,2020-01-20,11.7064
INF00XX01168,2020-01-21,11.6831
INF00XX01168,2020-01-22,11.6521
INF00XX01168,2020-01-23,11.7435
INF00XX01168,2020-01-24,11.845
INF00XX01168,2020-01-27,11.7683
INF00XX01168,2020-01-28,11.6928
INF00XX01168,2020-01-29,11.7557
INF00XX01168,2020-01-30,11.6634
INF00XX01168,2020-01-31,11.6191
INF00XX01168,2020-02-03,11.2874
INF00XX01168,2020-02-04,11.4661
INF00XX01168,2020-02-05,11.5628
INF00XX01168,2020-02-06,11.5856
INF00XX01168,2020-02-07,11.6038
INF00XX01168,2020-02-10,11.5038
INF00XX01168,2020-02-11,11.5449
INF00XX01168,2020-02-12,11.5679
INF00XX01168,2020-02-13,11.5419
INF00XX01168,2020-02-14,11.4755
INF00XX01168,2020-02-17,11.3692
INF00XX01168,2020-02-18,11.3398
INF00XX01168,2020-02-19,11.483
INF00XX01168,2020-02-20,11.5164
INF00XX01168,2020-02-24,11.3192
INF00XX01168,2020-02-25,11.2962
INF00XX01168,2020-02-26,11.1828
INF00XX01168,2020-02-27,11.1208
INF00XX01168,2020-02-28,10.7671
INF00XX01168,2020-03-02,10.6751
INF00XX01168,2020-03-03,10.8218
INF00XX01168,2020-03-04,10.71
INF00XX01168,2020-03-05,10.7032
INF00XX01168,2020-03-06,10.4452
INF00XX01168,2020-03-09,9.9939
INF00XX01168,2020-03-11,9.9487
INF00XX01168,2020-03-12,9.0933
INF00XX01168,2020-03-13,9.408
INF00XX01168,2020-03-16,8.7998
INF00XX01168,2020-03-17,8.6257
INF00XX01168,2020-03-18,8.2422
INF00XX01168,2020-03-19,8.0142
INF00XX01168,2020-03-20,8.3816
INF00XX01168,2020-03-23,7.2656
INF00XX01168,2020-03-24,7.3671
INF00XX01168,2020-03-25,7.6896
INF00XX01168,2020-03-26,7.9442
INF00XX01168,2020-03-27,7.8974
INF00XX01168,2020-03-30,7.607
INF00XX01168,2020-03-31,7.9385
INF00XX01168,2020-04-01,7.7205
INF00XX01168,2020-04-03,7.6236
INF00XX01168,2020-04-07,8.1277
INF00XX01168,2020-04-08,8.1788
INF00XX01168,2020-04-09,8.586
INF00XX01168,2020-04-13,8.4972
INF00XX01168,2020-04-15,8.5034
INF00XX01168,2020-04-16,8.6904
INF00XX01168,2020-04-17,8.9921
INF00XX01168,2020-04-20,8.9613
INF00XX01168,2020-04-21,8.6298
INF00XX01168,2020-04-22,8.7906
INF00XX01168,2020-04-23,8.8798
INF00XX01168,2020-04-24,8.709
INF00XX01168,2020-04-27,8.8207
INF00XX01168,2020-04-28,8.9149
INF00XX01168,2020-04-29,9.0804
INF00XX01168,2020-04-30,9.252
INF00XX01168,2020-05-04,8.7683
INF00XX01168,2020-05-05,8.6884
INF00XX01168,2020-05-06,8.7667
INF00XX01168,2020-05-07,8.7285
INF00XX01168,2020-05-08,8.6886
INF00XX01168,2020-05-11,8.6935
INF00XX01168,2020-05-12,8.6861
INF00XX01168,2020-05-13,8.8807
INF00XX01168,2020-05-14,8.7628
INF00XX01168,2020-05-15,8.7451
INF00XX01168,2020-05-18,8.3463
INF00XX01168,2020-05-19,8.4026
INF00XX01168,2020-05-20,8.602
INF00XX01168,2020-05-21,8.6165
INF00XX01168,2020-05-22,8.5309
INF00XX01168,2020-05-26,8.5932
INF00XX01168,2020-05-27,8.7495
INF00XX01168,2020-05-28,8.8683
INF00XX01168,2020-05-29,9.0334
INF00XX01168,2020-06-01,9.1986
INF00XX01168,2020-06-02,9.2353
INF00XX01168,2020-06-03,9.2641
INF00XX01168,2020-06-04,9.2648
INF00XX01168,2020-06-05,9.4863
INF00XX01168,2020-06-08,9.5332
INF00XX01168,2020-06-09,9.4711
INF00XX01168,2020-06-10,9.5329
INF00XX01168,2020-06-11,9.4368
INF00XX01168,2020-06-12,9.4326
INF00XX01168,2020-06-15,9.4772
INF00XX01168,2020-06-16,9.4484
INF00XX01168,2020-06-17,9.478
INF00XX01168,2020-06-18,9.3787
INF00XX01168,2020-06-19,9.3265
INF00XX01168,2020-06-22,9.3091
INF00XX01168,2020-06-23,9.3551
INF00XX01168,2020-06-24,9.2942
INF00XX01168,2020-06-25,9.281
INF00XX01168,2020-06-26,9.3563
INF00XX01168,2020-06-29,9.3478
INF00XX01168,2020-06-30,9.3718
INF00XX01168,2020-07-01,9.3186
INF00XX01168,2020-07-02,9.385
INF00XX01168,2020-07-03,9.4216
INF00XX01168,2020-07-06,9.4292
INF00XX01168,2020-07-07,9.4481
INF00XX01168,2020-07-08,9.4177
INF00XX01168,2020-07-09,9.4426
INF00XX01168,2020-07-10,9.4461
INF00XX01168,2020-07-13,9.516
INF00XX01168,2020-07-14,9.5079
INF00XX01168,2020-07-15,9.512
INF00XX01168,2020-07-16,9.6501
INF00XX01168,2020-07-17,9.7123
INF00XX01168,2020-07-20,9.7931
INF00XX01168,2020-07-21,9.7894
INF00XX01168,2020-07-22,9.7129
INF00XX01168,2020-07-23,9.7225
INF00XX01168,2020-07-24,9.6904
INF00XX01168,2020-07-27,9.7111
INF00XX01168,2020-07-28,9.8135
INF00XX01168,2020-07-29,9.8149
INF00XX01168,2020-07-30,9.8111
INF00XX01168,2020-07-31,9.8209
INF00XX01168,2020-08-03,9.7999
INF00XX01168,2020-08-04,9.8399
INF00XX01168,2020-08-05,9.8602
INF00XX01168,2020-08-06,9.9205
INF00XX01168,2020-08-07,9.944
INF00XX01168,2020-08-10,10.0836
INF00XX01168,2020-08-11,10.018
INF00XX01168,2020-08-12,9.9375
INF00XX01168,2020-08-13,9.9094
INF00XX01168,2020-08-14,9.9169
INF00XX01168,2020-08-17,9.9131
INF00XX01168,2020-08-18,9.9863
INF00XX01168,2020-08-19,9.9865
INF00XX01168,2020-08-20,9.9447
INF00XX01168,2020-08-21,9.9549
INF00XX01168,2020-08-24,9.9839
INF00XX01168,2020-08-25,9.9906
INF00XX01168,2020-08-26,10.0242
INF00XX01168,2020-08-27,10.046
INF00XX01168,2020-08-28,10.0615
INF00XX01168,2020-08-31,9.7516
INF00XX01168,2020-09-01,9.9021
INF00XX01168,2020-09-02,9.9579
INF00XX01168,2020-09-03,9.9695
INF00XX01168,2020-09-04,9.8107
INF00XX01168,2020-09-07,9.8253
INF00XX01168,2020-09-08,9.7727
INF00XX01168,2020-09-09,9.7658
INF00XX01168,2020-09-10,9.8844
INF00XX01168,2020-09-11,9.9184
INF00XX01168,2020-09-14,9.926
INF00XX01168,2020-09-15,10.0419
INF00XX01168,2020-09-16,10.1114
INF00XX01168,2020-09-17,10.0706
INF00XX01168,2020-09-18,10.0816
INF00XX01168,2020-09-21,9.798
INF00XX01168,2020-09-22,9.6983
INF00XX01168,2020-09-23,9.6496
INF00XX01168,2020-09-24,9.4059
INF00XX01168,2020-09-25,9.6281
INF00XX01168,2020-09-28,9.7715
INF00XX01168,2020-09-29,9.78
INF00XX01168,2020-09-30,9.8128
INF00XX01168,2020-10-01,9.8901
INF00XX01168,2020-10-05,9.9501
INF00XX01168,2020-10-06,10.046
INF00XX01168,2020-10-07,10.0794
INF00XX01168,2020-10-08,10.1308
INF00XX01168,2020-10-09,10.204
INF00XX01168,2020-10-12,10.1642
INF00XX01168,2020-10-13,10.1188
INF00XX01168,2020-10-14,10.1233
INF00XX01168,2020-10-15,9.9598
INF00XX01168,2020-10-16,10.0861
INF00XX01168,2020-10-19,10.1546
INF00XX01168,2020-10-20,10.1815
INF00XX01168,2020-10-21,10.2364
INF00XX01168,2020-10-22,10.2736
INF00XX01168,2020-10-23,10.3366
INF00XX01168,2020-10-26,10.2265
INF00XX01168,2020-10-27,10.2836
INF00XX01168,2020-10-28,10.1688
INF00XX01168,2020-10-29,10.1224
INF00XX01168,2020-10-30,10.0951
INF00XX01168,2020-11-02,10.1615
INF00XX01168,2020-11-03,10.2651
INF00XX01168,2020-11-04,10.3057
INF00XX01168,2020-11-05,10.4749
INF00XX01168,2020-11-06,10.5521
INF00XX01168,2020-11-09,10.673
INF00XX01168,2020-11-10,10.7093
INF00XX01168,2020-11-11,10.7559
INF00XX01168,2020-11-12,10.743
INF00XX01168,2020-11-13,10.7993
INF00XX01168,2020-11-17,10.9029
INF00XX01168,2020-11-18,10.961
INF00XX01168,2020-11-19,10.9063
INF00XX01168,2020-11-20,10.9501
INF00XX01168,2020-11-23,11.0448
INF00XX01168,2020-11-24,11.1628
INF00XX01168,2020-11-25,11.0396
INF00XX01168,2020-11-26,11.1239
INF00XX01168,2020-11-27,11.1996
INF00XX01168,2020-12-01,11.3467
INF00XX01168,2020-12-02,11.3432
INF00XX01168,2020-12-03,11.4273
INF00XX01168,2020-12-04,11.4887
INF00XX01168,2020-12-07,11.6386
INF00XX01168,2020-12-08,11.6296
INF00XX01168,2020-12-09,11.7433
INF00XX01168,2020-12-10,11.632
INF00XX01168,2020-12-11,11.6586
INF00XX01168,2020-12-14,11.7815
INF00XX01168,2020-12-15,11.7463
INF00XX01168,2020-12-16,11.8256
INF00XX01168,2020-12-17,11.8148
INF00XX01168,2020-12-18,11.8412
INF00XX01168,2020-12-21,11.2344
INF00XX01168,2020-12-22,11.3779
INF00XX01168,2020-12-23,11.5566
INF00XX01168,2020-12-24,11.6987
INF00XX01168,2020-12-28,11.8944
INF00XX01168,2020-12-29,11.8726
INF00XX01168,2020-12-30,11.8833
INF00XX01168,2020-12-31,11.9149
INF00XX01168,2021-01-01,12.0727
INF00XX01168,2021-01-04,12.31
INF00XX01168,2021-01-05,12.3779
INF00XX01168,2021-01-06,12.333
INF00XX01168,2021-01-07,12.394
INF00XX01168,2021-01-08,12.4686
INF00XX01168,2021-01-11,12.5318
INF00XX01168,2021-01-12,12.6471
INF00XX01168,2021-01-13,12.6234
INF00XX01168,2021-01-14,12.7181
INF00XX01168,2021-01-15,12.5866
INF00XX01168,2021-01-18,12.4765
INF00XX01168,2021-01-19,12.5693
INF00XX01168,2021-01-20,12.6095
INF00XX01168,2021-01-21,12.5397
INF00XX01168,2021-01-22,12.5558
INF00XX01168,2021-01-25,12.4684
INF00XX01168,2021-01-27,12.3592
INF00XX01168,2021-01-28,12.3353
INF00XX01168,2021-01-29,12.2273
INF00XX01168,2021-02-01,12.5874
INF00XX01168,2021-02-02,12.8815
INF00XX01168,2021-02-03,13.0091
INF00XX01168,2021-02-04,13.139
INF00XX01168,2021-02-05,13.1161
INF00XX01168,2021-02-08,13.2678
INF00XX01168,2021-02-09,13.2409
INF00XX01168,2021-02-10,13.2399
INF00XX01168,2021-02-11,13.3815
INF00XX01168,2021-02-12,13.3512
INF00XX01168,2021-02-15,13.4025
INF00XX01168,2021-02-16,13.4355
INF00XX01168,2021-02-17,13.4766
INF00XX01168,2021-02-18,13.5476
INF00XX01168,2021-02-19,13.3948
INF00XX01168,2021-02-22,13.1453
INF00XX01168,2021-02-23,13.2391
INF00XX01168,2021-02-24,13.3969
INF00XX01168,2021-02-25,13.5453
INF00XX01168,2021-02-26,13.2963
INF00XX01168,2021-03-01,13.471
INF00XX01168,2021-03-02,13.6495
INF00XX01168,2021-03-03,13.8749
INF00XX01168,2021-03-04,13.9151
INF00XX01168,2021-03-05,13.7365
INF00XX01168,2021-03-08,13.7674
INF00XX01168,2021-03-09,13.7216
INF00XX01168,2021-03-10,13.7839
INF00XX01168,2021-03-12,13.6609
INF00XX01168,2021-03-15,13.566
INF00XX01168,2021-03-16,13.5993
INF00XX01168,2021-03-17,13.3411
INF00XX01168,2021-03-18,13.1851
INF00XX01168,2021-03-19,13.3246
INF00XX01168,2021-03-22,13.3552
INF00XX01168,2021-03-23,13.4347
INF00XX01168,2021-03-24,13.2004
INF00XX01168,2021-03-25,12.9997
INF00XX01168,2021-03-26,13.1207
INF00XX01168,2021-03-30,13.2565
INF00XX01168,2021-03-31,13.3073
INF00XX01168,2021-04-01,13.5089
INF00XX01168,2021-04-05,13.3356
INF00XX01168,2021-04-06,13.3699
INF00XX01168,2021-04-07,13.5044
INF00XX01168,2021-04-08,13.5981
INF00XX01168,2021-04-09,13.7227
INF00XX01168,2021-04-12,13.191
INF00XX01168,2021-04-13,13.2686
INF00XX01168,2021-04-15,13.2453
INF00XX01168,2021-04-16,13.3719
INF00XX01168,2021-04-19,13.2091
INF00XX01168,2021-04-20,13.2295
INF00XX01168,2021-04-22,13.2449
INF00XX01168,2021-04-23,13.261
INF00XX01168,2021-04-26,13.3683
INF00XX01168,2021-04-27,13.4629
INF00XX01168,2021-04-28,13.6154
INF00XX01168,2021-04-29,13.6222
INF00XX01168,2021-04-30,13.5118
INF00XX01168,2021-05-03,13.5857
INF00XX01168,2021-05-04,13.5108
INF00XX01168,2021-05-05,13.7202
INF00XX01168,2021-05-06,13.7899
INF00XX01168,2021-05-07,13.8053
INF00XX01168,2021-05-10,13.9369
INF00XX01168,2021-05-11,13.99
INF00XX01168,2021-05-12,13.9622
INF00XX01168,2021-05-14,13.8412
INF00XX01168,2021-05-17,14.0234
INF00XX01168,2021-05-18,14.1168
INF00XX01168,2021-05-19,14.1583
INF00XX01168,2021-05-20,14.1723
INF00XX01168,2021-05-21,14.4133
INF00XX01168,2021-05-24,14.5455
INF00XX01168,2021-05-25,14.5642
INF00XX01168,2021-05-26,14.5897
INF00XX01168,2021-05-27,14.645
INF00XX01168,2021-05-28,14.6404
INF00XX01168,2021-05-31,14.7033
INF00XX01168,2021-06-01,14.5676
INF00XX01168,2021-06-02,14.7299
INF00XX01168,2021-06-03,14.7796
INF00XX01168,2021-06-04,14.7791
INF00XX01168,2021-06-07,14.8744
INF00XX01168,2021-06-08,14.8828
INF00XX01168,2021-06-09,14.7155
INF00XX01168,2021-06-10,14.8427
INF00XX01168,2021-06-11,15.0547
INF00XX01168,2021-06-14,15.0624
INF00XX01168,2021-06-15,15.1042
INF00XX01168,2021-06-16,15.0106
INF00XX01168,2021-06-17,14.8035
INF00XX01168,2021-06-18,14.761
INF00XX01168,2021-06-21,14.7827
INF00XX01168,2021-06-22,14.813
INF00XX01168,2021-06-23,14.8167
INF00XX01168,2021-06-24,14.7892
INF00XX01168,2021-06-25,14.8518
INF00XX01168,2021-06-28,14.8748
INF00XX01168,2021-06-29,14.8191
INF00XX01168,2021-06-30,14.7556
INF00XX01168,2021-07-01,14.7551
INF00XX01168,2021-07-02,14.8189
INF00XX01168,2021-07-05,14.9329
INF00XX01168,2021-07-06,14.87
INF00XX01168,2021-07-07,14.9748
INF00XX01168,2021-07-08,14.9255
INF00XX01168,2021-07-09,14.931
INF00XX01168,2021-07-12,15.0955
INF00XX01168,2021-07-13,15.0997
INF00XX01168,2021-07-14,15.1521
INF00XX01168,2021-07-15,15.1588
INF00XX01168,2021-07-16,15.2052
INF00XX01168,2021-07-19,15.0884
INF00XX01168,2021-07-20,14.8812
INF00XX01168,2021-07-22,15.0403
INF00XX01168,2021-07-23,15.0903
INF00XX01168,2021-07-26,15.0338
INF00XX01168,2021-07-27,14.8362
INF00XX01168,2021-07-28,14.706
INF00XX01168,2021-07-29,14.7326
INF00XX01168,2021-07-30,14.9142
INF00XX01168,2021-08-02,14.9606
INF00XX01168,2021-08-03,15.053
INF00XX01168,2021-08-04,15.0421
INF00XX01168,2021-08-05,15.0925
INF00XX01168,2021-08-06,15.1016
INF00XX01168,2021-08-09,15.0436
INF00XX01168,2021-08-10,14.9405
INF00XX01168,2021-08-11,14.7395
INF00XX01168,2021-08-12,14.6662
INF00XX01168,2021-08-13,14.6713
INF00XX01168,2021-08-16,14.5917
INF00XX01168,2021-08-17,14.5887
INF00XX01168,2021-08-18,14.6472
INF00XX01168,2021-08-20,14.3496
INF00XX01168,2021-08-23,14.2682
INF00XX01168,2021-08-24,14.3776
INF00XX01168,2021-08-25,14.3832
INF00XX01168,2021-08-26,14.3537
INF00XX01168,2021-08-27,14.4414
INF00XX01168,2021-08-30,14.6328
INF00XX01168,2021-08-31,14.7994
INF00XX01168,2021-09-01,14.9698
INF00XX01168,2021-09-02,15.0591
INF00XX01168,2021-09-03,15.1212
INF00XX01168,2021-09-06,15.2336
INF00XX01168,2021-09-07,15.3724
INF00XX01168,2021-09-08,15.3355
INF00XX01168,2021-09-09,15.336
INF00XX01168,2021-09-13,15.3944
INF00XX01168,2021-09-14,15.3987
INF00XX01168,2021-09-15,15.4101
