,isin,name,category,crisil_rating,detail_info,fund_rating,last_nav,lump_available,sip_available,volatility,maturity_type,1_year,3_year,5_year
404,INF0QA701763,Bajaj Finserv Large & Mid Cap Growth Direct Plan,Equity,Low Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,11.359,Y,Y,12.9218,Open Ended,7.51183,0.0,0.0
405,INF0QA701771,Bajaj Finserv Large & Mid Cap IDCW Payout Direct Plan,Equity,Low Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,11.359,Y,Y,12.9218,Open Ended,7.51183,0.0,0.0
406,INF0QA701789,Bajaj Finserv Large & Mid Cap IDCW Reinvest Direct Plan,Equity,Low Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,11.359,Y,Y,12.9218,Open Ended,7.51183,0.0,0.0
407,INF0QA701821,Bajaj Finserv Multi Asset Allocation Growth Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,10.5215,Y,Y,8.49601,Open Ended,0.0,0.0,0.0
408,INF0QA701839,Bajaj Finserv Multi Asset Allocation IDCW Payout Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,10.5215,Y,Y,8.49601,Open Ended,0.0,0.0,0.0
409,INF0QA701847,Bajaj Finserv Multi Asset Allocation IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,10.5215,Y,Y,8.49601,Open Ended,0.0,0.0,0.0
410,INF0QA701896,Bajaj Finserv Large Cap Growth Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,9.307,Y,Y,12.848,Open Ended,0.0,0.0,0.0
411,INF0QA701904,Bajaj Finserv Large Cap IDCW Payout Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,9.307,Y,Y,12.8482,Open Ended,0.0,0.0,0.0
412,INF0QA701912,Bajaj Finserv Large Cap IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,9.307,Y,Y,12.8482,Open Ended,0.0,0.0,0.0
413,INF0QA701946,Bajaj Finserv Consumption Growth Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,9.032,Y,Y,16.4255,Open Ended,0.0,0.0,0.0
414,INF0QA701953,Bajaj Finserv Consumption IDCW Payout Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,9.032,Y,Y,16.4255,Open Ended,0.0,0.0,0.0
415,INF0QA701961,Bajaj Finserv Consumption IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,9.032,Y,Y,16.4255,Open Ended,0.0,0.0,0.0
416,INF0QA701AB9,Bajaj Finserv Healthcare Growth Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,9.171,Y,Y,16.6801,Open Ended,0.0,0.0,0.0
417,INF0QA701AC7,Bajaj Finserv Healthcare IDCW Payout Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,9.171,Y,Y,16.6801,Open Ended,0.0,0.0,0.0
418,INF0QA701AD5,Bajaj Finserv Healthcare IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,9.171,Y,Y,16.6801,Open Ended,0.0,0.0,0.0
419,INF0QA701AP9,Bajaj Finserv Gilt Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,1037.2348,Y,Y,2.91614,Open Ended,0.0,0.0,0.0
420,INF0QA701AQ7,Bajaj Finserv Gilt IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,1037.2348,Y,Y,2.91614,Open Ended,0.0,0.0,0.0
421,INF0QA701AR5,Bajaj Finserv Gilt IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.bajajamc.com/downloads?sid-kim-products-forms,,1037.2348,Y,Y,2.91614,Open Ended,0.0,0.0,0.0
422,INF0R8701046,Helios Flexi Cap Growth Direct Plan,Equity,Very High Risk,https://www.heliosmf.in/helios-overnight-fund/,,13.29,Y,Y,16.9058,Open Ended,5.99676,0.0,0.0
423,INF0R8701061,Helios Flexi Cap IDCW Payout Direct Plan,Equity,Very High Risk,https://www.heliosmf.in/helios-overnight-fund/,,13.29,Y,Y,16.9381,Open Ended,5.99676,0.0,0.0
425,INF0R8701079,Helios Overnight Growth Direct Plan,Debt - Bonds,Low Risk,https://www.heliosmf.in/helios-overnight-fund/,,1097.6256,Y,N,0.137436,Open Ended,6.52409,0.0,0.0
426,INF0R8701087,Helios Overnight Daily IDCW Reinvest Direct Plan,Debt - Bonds,Low Risk,https://www.heliosmf.in/helios-overnight-fund/,,1000.0,Y,N,0.0145562,Open Ended,6.37873,0.0,0.0
427,INF0R8701145,Helios Balanced Advantage Growth Direct Plan,Equity,Moderately High Risk,https://www.heliosmf.in/helios-overnight-fund/,,10.84,Y,Y,10.6936,Open Ended,4.47471,0.0,0.0
428,INF0R8701160,Helios Balanced Advantage IDCW Payout Direct Plan,Equity,Moderately High Risk,https://www.heliosmf.in/helios-overnight-fund/,,10.84,Y,Y,10.7221,Open Ended,4.47471,0.0,0.0
430,INF0R8701202,Helios Financial Services Growth Direct Plan,Equity,Very High Risk,https://www.heliosmf.in/helios-overnight-fund/,,10.51,Y,Y,16.3658,Open Ended,0.0,0.0,0.0
431,INF0R8701228,Helios Financial Services IDCW Payout Direct Plan,Equity,Very High Risk,https://www.heliosmf.in/helios-overnight-fund/,,10.51,Y,Y,16.4711,Open Ended,0.0,0.0,0.0
433,INF0R8701269,Helios Large & Midcap Growth Direct Plan,Equity,Very High Risk,https://www.heliosmf.in/helios-overnight-fund/,,9.41,Y,Y,16.7685,Open Ended,0.0,0.0,0.0
434,INF0R8701285,Helios Large & Midcap IDCW Payout Direct Plan,Equity,Very High Risk,https://www.heliosmf.in/helios-overnight-fund/,,9.41,Y,Y,16.7595,Open Ended,0.0,0.0,0.0
436,INF0R8F01018,Zerodha Nifty Largemidcap 250 Index Growth Direct Plan,Equity,Very High Risk,https://www.zerodhafundhouse.com/,,12.5916,Y,Y,15.7014,Open Ended,2.27309,0.0,0.0
437,INF0R8F01026,Zerodha ELSS Tax Saver Nifty Largemidcap 250 Index Growth Direct Plan,ELSS,Very High Risk,https://www.zerodhafundhouse.com/,,12.6036,Y,Y,15.698,Open Ended,2.39073,0.0,0.0
438,INF0R8F01083,Zerodha Gold ETF FoF Growth Direct Plan,Debt - Bonds,High Risk,https://www.zerodhafundhouse.com/,,12.0226,Y,Y,11.3814,Open Ended,0.0,0.0,0.0
439,INF0S5R01042,Old Bridge Focused Equity Growth Direct Plan,Equity,Very High Risk,https://portal.amfiindia.com/spages/13850.pdf,,11.36,Y,Y,16.9872,Open Ended,7.9922,0.0,0.0
440,INF0S5R01059,Old Bridge Focused Equity IDCW Payout Direct Plan,Equity,Very High Risk,https://portal.amfiindia.com/spages/13850.pdf,,11.36,Y,Y,16.9872,Open Ended,7.9922,0.0,0.0
441,INF0S5R01067,Old Bridge Focused Equity IDCW Reinvest Direct Plan,Equity,Very High Risk,https://portal.amfiindia.com/spages/13850.pdf,,11.36,Y,Y,16.9872,Open Ended,7.9922,0.0,0.0
442,INF109K010A6,ICICI Prudential Banking & PSU Debt Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,33.5089,Y,Y,1.73826,Open Ended,8.84339,7.63417,7.30548
443,INF109K010F5,ICICI Prudential All Seasons Bond Weekly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,10.5536,Y,Y,3.3373,Open Ended,9.10247,8.04079,7.83361
445,INF109K010K5,ICICI Prudential Value Discovery IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,111.41,Y,Y,15.4127,Open Ended,9.59993,19.5915,33.9548
447,INF109K010N9,ICICI Prudential Midcap IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,3.0,56.43,N,Y,18.7103,Open Ended,1.20005,16.1267,32.8768
449,INF109K010O7,ICICI Prudential Large & Mid Cap IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,50.57,Y,Y,16.6322,Open Ended,8.1292,18.724,33.2718
451,INF109K011B2,ICICI Prudential Balanced Advantage IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,27.69,Y,Y,11.211,Open Ended,6.63715,11.4011,18.9376
453,INF109K011M9,ICICI Prudential Long Term Bond Quarterly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,,12.8498,Y,Y,7.07474,Open Ended,3.56374,5.81369,5.07755
455,INF109K011N7,ICICI Prudential Midcap Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,3.0,288.62,N,Y,16.9455,Open Ended,1.51,16.5314,33.3395
456,INF109K011O5,ICICI Prudential Large & Mid Cap Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,1030.16,Y,Y,15.4737,Open Ended,8.41247,19.0563,33.683
457,INF109K012A2,ICICI Prudential Banking & PSU Debt Quarterly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,12.8406,Y,Y,4.51629,Open Ended,7.12158,7.00279,6.8062
459,INF109K012B0,ICICI Prudential Balanced Advantage Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,77.27,Y,Y,9.0653,Open Ended,6.92254,11.863,19.3994
460,INF109K012C8,ICICI Prudential Corporate Bond Quarterly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,15.2765,Y,Y,3.98902,Open Ended,7.14572,7.03547,6.89292
462,INF109K012J3,ICICI Prudential Banking & Financial Services IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,4.0,68.25,Y,Y,21.3396,Open Ended,12.208,12.7702,26.7882
464,INF109K012K1,ICICI Prudential Value Discovery Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,476.59,Y,Y,14.4944,Open Ended,9.69205,19.7723,34.2201
465,INF109K012M7,ICICI Prudential Nifty 50 Index Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,3.0,242.2049,Y,Y,16.2539,Open Ended,2.67819,9.25793,24.1349
466,INF109K013E2,ICICI Prudential All Seasons Bond Annual IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,11.5119,Y,Y,9.69375,Open Ended,9.48577,8.0361,7.45519
468,INF109K013J1,ICICI Prudential Banking & Financial Services Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,4.0,137.47,Y,Y,20.3456,Open Ended,12.9157,13.4777,27.4816
469,INF109K013N3,ICICI Prudential Short Term Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,64.2977,Y,Y,1.64789,Open Ended,9.11471,8.0468,7.75316
470,INF109K013O1,ICICI Prudential Multicap IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,4.0,57.57,Y,Y,16.3781,Open Ended,5.19746,17.6149,30.4167
472,INF109K014K7,ICICI Prudential Multi Asset IDCW Payout Direct Plan,Equity,High Risk,https://www.icicipruamc.com/downloads/sid,3.0,54.5515,Y,Y,12.7403,Open Ended,10.0792,17.8079,28.5773
474,INF109K014M3,ICICI Prudential Smallcap IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,3.0,63.28,N,Y,15.543,Open Ended,-1.46841,14.8248,35.8195
476,INF109K014O9,ICICI Prudential Multicap Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,4.0,819.28,Y,Y,15.4332,Open Ended,5.40963,17.9272,30.8418
477,INF109K015A5,ICICI Prudential Medium Term Bond Growth Direct Plan,Debt - Bonds,Moderately High Risk,https://www.icicipruamc.com/downloads/sid,5.0,48.1747,Y,Y,1.97392,Open Ended,9.64946,7.87024,7.78744
478,INF109K015E7,ICICI Prudential All Seasons Bond IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,25.4504,Y,Y,2.61929,Open Ended,10.1587,8.49882,8.01197
480,INF109K015K4,ICICI Prudential Multi Asset Growth Direct Plan,Equity,High Risk,https://www.icicipruamc.com/downloads/sid,3.0,787.2216,Y,Y,12.0304,Open Ended,12.3702,18.6302,29.1091
481,INF109K015L2,ICICI Prudential Bluechip IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,59.05,Y,Y,16.3823,Open Ended,4.67152,14.5782,27.7981
483,INF109K015M0,ICICI Prudential Smallcap Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,3.0,87.34,N,Y,15.0549,Open Ended,-1.27744,15.0655,36.1517
484,INF109K015N8,ICICI Prudential Short Term Monthly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,12.7279,Y,Y,2.96196,Open Ended,9.05021,7.82597,7.59287
486,INF109K015O6,ICICI Prudential Equity Arbitrage IDCW Reinvest Direct Plan,Equity,Low Risk,https://www.icicipruamc.com/downloads/sid,,17.1753,Y,Y,2.10163,Open Ended,5.42469,6.35392,5.553
488,INF109K015W9,ICICI Prudential Balanced Advantage Monthly IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,25.09,N,N,9.22108,Open Ended,6.92857,11.8542,19.3806
490,INF109K015Y5,ICICI Prudential Saving Fortnightly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,101.9358,Y,Y,1.7431,Open Ended,8.11907,7.29396,6.71447
492,INF109K016B1,ICICI Prudential Corporate Bond Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,30.6702,Y,Y,1.18318,Open Ended,8.93691,7.70085,7.38588
493,INF109K016E5,ICICI Prudential All Seasons Bond Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,39.2191,Y,Y,2.54442,Open Ended,10.1587,8.49866,8.11725
494,INF109K016L0,ICICI Prudential Bluechip Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,112.04,Y,Y,15.5035,Open Ended,4.90196,14.8285,28.1083
495,INF109K016O4,ICICI Prudential Equity Arbitrage Growth Direct Plan,Equity,Low Risk,https://www.icicipruamc.com/downloads/sid,,36.2003,Y,Y,1.03922,Open Ended,7.95948,7.32874,6.06627
496,INF109K017C7,ICICI Prudential Gilt IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,18.4028,Y,Y,7.95566,Open Ended,9.48918,8.32192,7.69564
498,INF109K017L8,ICICI Prudential Long Term Bond Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,,97.6497,Y,Y,4.54069,Open Ended,11.5935,8.27648,6.59625
499,INF109K017M6,ICICI Prudential Infrastructure IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,44.62,Y,Y,18.879,Open Ended,2.85186,26.5855,41.1856
501,INF109K017N4,ICICI Prudential Focused Equity IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,57.47,Y,Y,15.8544,Open Ended,9.76756,18.9169,31.337
503,INF109K017Y1,ICICI Prudential Saving Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,101.9177,Y,Y,2.32335,Open Ended,8.09324,7.11197,6.59943
505,INF109K018B7,ICICI Prudential Corporate Bond Monthly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,10.2661,Y,Y,2.79679,Open Ended,8.87571,7.49961,7.23696
507,INF109K018C5,ICICI Prudential Gilt Growth Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,109.0108,Y,Y,4.55534,Open Ended,10.1344,8.56642,7.95259
508,INF109K018E1,ICICI Prudential All Seasons Bond Quarterly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,12.2213,Y,Y,6.30333,Open Ended,8.29414,7.79871,7.63105
510,INF109K018M4,ICICI Prudential Infrastructure Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,193.32,Y,Y,18.155,Open Ended,3.11865,26.9524,41.6185
511,INF109K018N2,ICICI Prudential Focused Equity Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,95.0,Y,Y,15.1598,Open Ended,9.97644,19.1847,31.5947
512,INF109K019A7,ICICI Prudential Medium Term Bond Quarterly IDCW Reinvest Direct Plan,Debt - Bonds,Moderately High Risk,https://www.icicipruamc.com/downloads/sid,3.0,11.5577,Y,Y,4.58652,Open Ended,7.69938,7.16339,7.26933
514,INF109K019Y7,ICICI Prudential Saving Quarterly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,108.7344,Y,Y,3.77514,Open Ended,8.01923,7.2265,6.62689
516,INF109K01O66,ICICI Prudential Saving Daily IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,105.7358,Y,Y,0.431432,Open Ended,8.05082,7.16112,6.3192
517,INF109K01O74,ICICI Prudential Saving IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,3.0,181.5013,Y,Y,0.802782,Open Ended,3.01314,5.59435,5.52719
519,INF109K01O82,ICICI Prudential Saving Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,540.9305,Y,Y,0.797159,Open Ended,8.14546,7.31966,6.73953
520,INF109K01P16,ICICI Prudential Saving Weekly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,105.5484,Y,Y,1.28622,Open Ended,7.82431,7.33013,6.77647
522,INF109K01P24,ICICI Prudential Floating Interest Daily IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,3.0,101.8313,Y,Y,0.77536,Open Ended,7.879,7.37885,6.59762
523,INF109K01P32,ICICI Prudential Floating Interest Others IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,194.081,Y,Y,1.30002,Open Ended,8.76994,8.01219,7.26154
525,INF109K01P57,ICICI Prudential Floating Interest Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,453.9546,Y,Y,0.955696,Open Ended,8.77004,8.01199,7.49074
526,INF109K01P81,ICICI Prudential Floating Interest Weekly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,102.3319,Y,Y,1.4634,Open Ended,8.18181,7.44186,7.16513
528,INF109K01Q15,ICICI Prudential Liquid Daily IDCW Reinvest Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.icicipruamc.com/downloads/sid,,100.1428,Y,Y,0.0781581,Open Ended,7.37075,6.67436,5.21334
529,INF109K01Q23,ICICI Prudential Liquid IDCW Reinvest Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.icicipruamc.com/downloads/sid,,178.3088,Y,Y,0.197935,Open Ended,7.42976,6.81988,5.51295
531,INF109K01Q49,ICICI Prudential Liquid Growth Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.icicipruamc.com/downloads/sid,,384.519,Y,Y,0.187088,Open Ended,7.42967,6.8199,5.51026
532,INF109K01Q98,ICICI Prudential Liquid Weekly IDCW Reinvest Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.icicipruamc.com/downloads/sid,,100.3288,Y,Y,0.844636,Open Ended,7.19225,6.60878,5.3621
534,INF109K01R14,ICICI Prudential Money Market Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,377.6063,Y,Y,0.357206,Open Ended,8.01634,7.14792,6.20727
535,INF109K01R22,ICICI Prudential Money Market Daily IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,3.0,100.4144,Y,Y,0.228365,Open Ended,7.38908,6.89444,5.74304
536,INF109K01R30,ICICI Prudential Money Market IDCW Others Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,173.0171,Y,Y,0.573854,Open Ended,8.01641,7.14795,6.08983
539,INF109K01R89,ICICI Prudential Money Market Weekly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,100.8406,Y,Y,1.05893,Open Ended,7.50166,6.73434,5.97329
541,INF109K01S39,ICICI Prudential Regular Saving Growth Direct Plan,Debt - Bonds,High Risk,https://www.icicipruamc.com/downloads/sid,4.0,80.2347,Y,Y,4.31615,Open Ended,9.07489,9.77894,11.9688
542,INF109K01S54,ICICI Prudential Regular Saving Half Yearly IDCW Payout Direct Plan,Debt - Bonds,High Risk,https://www.icicipruamc.com/downloads/sid,4.0,16.5417,Y,Y,7.55036,Open Ended,8.41342,9.23299,11.2991
544,INF109K01S70,ICICI Prudential Regular Saving Monthly IDCW Payout Direct Plan,Debt - Bonds,High Risk,https://www.icicipruamc.com/downloads/sid,4.0,16.337,Y,Y,5.27058,Open Ended,8.94526,9.63848,11.8127
546,INF109K01S96,ICICI Prudential Regular Saving Quarterly IDCW Payout Direct Plan,Debt - Bonds,High Risk,https://www.icicipruamc.com/downloads/sid,5.0,14.3573,Y,Y,6.73538,Open Ended,8.76892,10.5461,12.2572
548,INF109K01T04,ICICI Prudential Ultra Short Term Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,29.419,Y,Y,1.83285,Open Ended,7.91207,7.14134,6.48835
549,INF109K01T46,ICICI Prudential Ultra Short Term Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,10.8077,Y,Y,2.9844,Open Ended,7.86337,6.89327,6.32823
551,INF109K01T61,ICICI Prudential Ultra Short Term Quarterly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,11.148,Y,Y,4.11843,Open Ended,6.01145,6.44465,6.035
553,INF109K01U84,ICICI Prudential Regular Gold Saving IDCW Reinvest Direct Plan,Debt - Bonds,High Risk,https://www.icicipruamc.com/downloads/sid,,29.3505,Y,Y,14.7508,Open Ended,26.818,19.1356,13.6971
555,INF109K01U92,ICICI Prudential Regular Gold Saving Growth Direct Plan,Debt - Bonds,High Risk,https://www.icicipruamc.com/downloads/sid,,29.3478,Y,Y,14.7536,Open Ended,26.8183,19.1355,13.696
556,INF109K01V00,ICICI Prudential Credit Risk Growth Direct Plan,Debt - Bonds,High Risk,https://www.icicipruamc.com/downloads/sid,5.0,34.2104,Y,Y,1.4689,Open Ended,9.42485,8.04636,8.14078
557,INF109K01V42,ICICI Prudential Credit Risk Quarterly IDCW Reinvest Direct Plan,Debt - Bonds,High Risk,https://www.icicipruamc.com/downloads/sid,4.0,11.6901,Y,Y,4.34709,Open Ended,7.40411,7.295,7.60224
559,INF109K01V67,ICICI Prudential Bond Monthly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,11.5732,Y,Y,4.43864,Open Ended,10.6392,8.33499,7.44666
561,INF109K01V83,ICICI Prudential Bond Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,41.9574,Y,Y,3.22726,Open Ended,10.2546,8.17469,7.38666
562,INF109K01V91,ICICI Prudential Bond Quarterly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,4.0,11.9734,Y,Y,5.46081,Open Ended,10.1112,8.047,7.26292
564,INF109K01W17,ICICI Prudential Exports & Services IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,,73.89,Y,Y,15.3823,Open Ended,11.4727,18.5451,30.9892
566,INF109K01W25,ICICI Prudential Exports & Services Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,,166.36,Y,Y,14.4494,Open Ended,11.7185,18.84,31.3253
567,INF109K01W41,ICICI Prudential Passive Strategy IDCW Payout Direct Plan,Debt - Bonds,Very High Risk,https://www.icicipruamc.com/downloads/sid,,124.942,Y,Y,13.8527,Open Ended,6.39319,14.8001,25.6385
569,INF109K01W58,ICICI Prudential Passive Strategy Growth Direct Plan,Debt - Bonds,Very High Risk,https://www.icicipruamc.com/downloads/sid,3.0,158.6667,Y,Y,13.3352,Open Ended,6.39324,15.1757,26.0598
570,INF109K01W74,ICICI Prudential Income Optimizer IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,,50.9019,Y,Y,7.1431,Open Ended,11.6189,11.5791,13.7978
572,INF109K01W82,ICICI Prudential Income Optimizer Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,3.0,65.8252,Y,Y,6.11707,Open Ended,11.6188,12.043,14.2341
573,INF109K01X08,ICICI Prudential Asset Allocator IDCW Payout Direct Plan,Debt - Bonds,High Risk,https://www.icicipruamc.com/downloads/sid,,98.1849,N,N,10.0952,Open Ended,9.86916,13.6853,20.9445
575,INF109K01X16,ICICI Prudential Asset Allocator Growth Direct Plan,Debt - Bonds,High Risk,https://www.icicipruamc.com/downloads/sid,3.0,125.2043,Y,Y,9.28881,Open Ended,9.86929,14.106,21.3787
576,INF109K01X40,ICICI Prudential Thematic Advantage Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,,221.2656,Y,Y,12.8198,Open Ended,15.0746,18.5803,33.1852
577,INF109K01X65,ICICI Prudential Debt Management IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,40.4523,Y,Y,3.05806,Open Ended,9.16296,7.56925,7.05334
579,INF109K01X73,ICICI Prudential Debt Management Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.icicipruamc.com/downloads/sid,5.0,45.948,Y,Y,2.03518,Open Ended,9.1627,7.70639,7.17012
580,INF109K01X99,ICICI Prudential Equity & Debt Monthly IDCW Payout Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,66.17,N,N,12.3226,Open Ended,6.4902,16.404,28.9899
582,INF109K01Y07,ICICI Prudential Equity & Debt Growth Direct Plan,Equity,Very High Risk,https://www.icicipruamc.com/downloads/sid,5.0,408.15,Y,Y,12.0924,Open Ended,7.79673,17.026,29.4074
